Project ID,School ID,Teacher ID,Teacher Project Posted Sequence,Project Type,Project Title,Project Essay,Project Subject Category Tree,Project Subject Subcategory Tree,Project Grade Level Category,Project Resource Category,Project Cost,Project Posted Date,Project Current Status,Project Fully Funded Date
c60a9be81c7045d3870c23512f74373d,d2f8d8ba375c47d18d5fb25d880e1977,4bb30b75f9eb4c01892ea45d85e39257,1,Teacher-Led,Growing Minds with STEM,This year my goal is to use science kits to build confidence and curiosity in my students.,"Health & Sports, Math & Science",Special Needs,Grades 3-5,Visitors,$338.77,2014-06-06,Fully Funded,2014-06-23
8f0d4c0aad094f518213ccbe1c7b3714,f8ce157b256549af9bd709c7fd4a2280,44ce7a61fce9446ab0ae582602153d87,2,Teacher-Led,Building Skills in Science,"With science kits, my students will be able to engage more deeply with the material.",Math & Science,Mathematics,Grades 3-5,Art Supplies,$431.30,2015-06-17,Expired,
925223dce6a14db7817dcf39d25995e7,943ae0e0d1d24be4b2b2355160252a3d,38dd3ab0bade4934ab330a7a62fa1468,1,Teacher-Led,Sensory Learning for Every Student,Many of my students come from low income families and a set of calculators would make a huge difference.,Care & Hunger,Visual Arts,Grades 9-12,Art Supplies,$534.50,2017-02-06,Fully Funded,2017-03-08
55698c947ffc4fd0ac83fde6af91ca04,729af8d4224946c59e1c9058a7ff4743,c40088a417ae4ea8bd5d0720f5463d6a,1,Teacher-Led,Empowering Learners through STEM,Our classroom is full of eager learners who would benefit greatly from science kits.,"Math & Science, Care & Hunger",Literature & Writing,Grades 6-8,Technology,$939.27,2014-07-21,Fully Funded,2014-07-25
0b3d31bb01274ce0b0bdc63d850475fa,66a0e3c36f8647cc97c5a4a5cca53ebe,9ec884c04ce345ad8d06c31572e2ec08,2,Teacher-Led,Hands-On Coding Adventure,"With a robotics kit, my students will be able to engage more deeply with the material.","Math & Science, Applied Learning","Environmental Science, Mathematics",Grades 3-5,Art Supplies,$189.33,2015-06-08,Live,
74406dfd9c2b4c889c46c4939079cc47,514e24fd23234f3cb5fce8f9585c61d2,68b832b5323a439384551e787f02f5d8,2,Teacher-Led,Empowering Learners through STEM,Our classroom is full of eager learners who would benefit greatly from a classroom set of tablets.,Literacy & Language,Health & Wellness,Grades PreK-2,Art Supplies,$178.14,2015-12-29,Fully Funded,2016-02-18
12f80e9bdfc44f0c81e6e41836e6015d,2cce56f158874c5f8610b026d9e527f0,ae2793da83014c7ebc46b2215677ec02,1,Teacher-Led,Bringing Math to Life,This year my goal is to use a classroom library to build confidence and curiosity in my students.,"Special Needs, Literacy & Language",Mathematics,Grades 9-12,Sports & Exercise Equipment,$163.05,2014-09-17,Fully Funded,2014-10-03
6869fa7ad7404353854bd4f08dc01fe6,edfbee99faa84b709f6626c8e0d001f7,1700130e343240248ae41eba19390c3f,1,Teacher-Led,Hands-On Robotics Adventure,Our classroom is full of eager learners who would benefit greatly from a robotics kit.,"Care & Hunger, Math & Science",Environmental Science,Grades 6-8,Supplies,$573.66,2016-03-06,Fully Funded,2016-04-17
6aacf8ab33bd4990857e6990189af299,52ea2a1271064fb1aaa1d4371d2daa5e,cc03407efadf42c5824d9e4cafcdc35f,2,Teacher-Led,Writing for Every Student,"With science kits, my students will be able to engage more deeply with the material.",Literacy & Language,Literature & Writing,Grades PreK-2,Art Supplies,$311.61,2013-08-02,Live,
fdffa847ec284be48eff3f0651e48d18,50d43589ad5f4016a41e79fd2a2f24df,27b37cc91b3349fe870f7dde592109ae,2,Teacher-Led,Bringing Art to Life,Many of my students come from low income families and flexible seating options would make a huge difference.,Care & Hunger,Literature & Writing,Grades 6-8,Technology,$799.52,2017-09-22,Expired,
36b308c7fa45422497bc3bd01943741c,2d14b105936a4b5a85a1744918ca421d,f8231994c6c24da593d103e913a68828,2,Student-Led,Hands-On Robotics Adventure,"With a classroom library, my students will be able to engage more deeply with the material.","Music & The Arts, Literacy & Language",Literacy,Grades 6-8,Sports & Exercise Equipment,$403.74,2014-06-07,Expired,
1a320db2d5594223912951e8fb28cf12,9143b806e27d4f52b12f35b9e91834f4,4dbbee8942364fb4948f629d727bf8f6,2,Teacher-Led,Bringing Robotics to Life,Our classroom is full of eager learners who would benefit greatly from headphones for reading stations.,"Care & Hunger, Health & Sports","Applied Sciences, Literacy",Grades PreK-2,Instructional Technology,$224.99,2013-05-16,Live,
695f50b6e8c347198bdb3d1d46c717f9,3527c2d6d7d74affae82de480d98aa71,2f6cc526777c4d4ba99f9bf390bd63b3,3,Teacher-Led,Building Skills in Geography,Many of my students come from low income families and a robotics kit would make a huge difference.,Literacy & Language,"Applied Sciences, Mathematics",Grades 3-5,Trips,$401.86,2014-04-20,Expired,
6e30ac772e244171bba1ce7e63031c1c,58dd5d90f7fc4252a7e5df4a48259d9f,118a42ca53774604a7805f56d204ea5e,1,Teacher-Led,Bringing Reading to Life,"With art supplies, my students will be able to engage more deeply with the material.",Special Needs,Health & Wellness,Grades 3-5,Supplies,$269.14,2015-08-30,Fully Funded,2015-10-22
07b11dadfc7b4108a95b836c9579ae57,e675e1a281064ec7974ca79e0202524d,d0739313f5a74eeba934f806cbfcac69,1,Teacher-Led,Empowering Learners through History,"With sports equipment, my students will be able to engage more deeply with the material.","Special Needs, Applied Learning","Literature & Writing, Environmental Science",Grades 9-12,Visitors,$140.89,2017-10-17,Fully Funded,2017-11-27
0bfb7d286bae40729dcf845c2c7bbda3,15eb9bafde8d41d786ef3d54c28343ca,a2d7efdb9e6b4a83a75fbc33cd5e515b,1,Teacher-Led,Building Skills in Writing,Many of my students come from low income families and headphones for reading stations would make a huge difference.,Special Needs,Health & Wellness,Grades 3-5,Art Supplies,$105.75,2017-11-11,Fully Funded,2017-12-09
04a723300a66436aa9be333c39981683,86c1a8e1173b442781aed0e45bfb4ce3,7b72c7b5ff9e4a6e81133948b1a76214,1,Teacher-Led,Hands-On Art Adventure,Our classroom is full of eager learners who would benefit greatly from a classroom set of tablets.,"Applied Learning, Special Needs","Visual Arts, Literacy",Grades 6-8,Trips,$316.52,2018-03-25,Live,
fe684952368e4991ab9b77faf1bec442,ab2628c03167456492db232017a6e8fd,071c32aacb5b42c0912df1a10f0274b7,1,Teacher-Led,Growing Minds with Art,"With headphones for reading stations, my students will be able to engage more deeply with the material.",Music & The Arts,"Special Needs, Literacy",Grades 6-8,Sports & Exercise Equipment,$416.56,2017-08-03,Live,
f6d3356e53e04c9889760644010596ea,828c3a62ed8247c3ac36966dce70bac1,281f638028c243eb84dd63621412da09,1,Teacher-Led,Building Skills in Science,"With headphones for reading stations, my students will be able to engage more deeply with the material.","Literacy & Language, Care & Hunger","Mathematics, Special Needs",Grades PreK-2,Instructional Technology,$322.56,2016-09-14,Expired,
24b1687b577a4ca2a829aea38f3a2688,109d0f3762f54cac80091e3424be85dc,304faf67f19e4be685b5825dd46d87ca,1,Teacher-Led,Growing Minds with Geography,Our classroom is full of eager learners who would benefit greatly from art supplies.,Music & The Arts,"Special Needs, Applied Sciences",Grades PreK-2,"Food, Clothing & Hygiene",$139.11,2016-12-16,Expired,
43629f898d2f43e9948186a075edaebe,a518b2f8b46c4891b05e0fe21cbe083d,5bbd4b5243e0420585ac44fabfdb5966,1,Teacher-Led,Growing Minds with Music,This year my goal is to use art supplies to build confidence and curiosity in my students.,Special Needs,"Health & Wellness, Mathematics",Grades 3-5,Technology,$121.05,2015-04-13,Fully Funded,2015-05-01
30fd89692a7b4d348e916cec3b87e8eb,6dec836f81234b1ca3ff35e48a336dab,f24851c29fd245b9b46c823889ae4f5c,1,Teacher-Led,A New Way to Explore Art,This year my goal is to use headphones for reading stations to build confidence and curiosity in my students.,Care & Hunger,"Literacy, Literature & Writing",Grades 9-12,Trips,$160.17,2014-02-03,Fully Funded,2014-02-11
74e2e9cdc3fa430e9cec9f4dd7131541,500940b0824e4ad993c5811229de1648,e998e340cd344a3e8965526268b7a70c,1,Teacher-Led,Bringing Math to Life,Many of my students come from low income families and flexible seating options would make a huge difference.,Music & The Arts,"Gym & Fitness, Environmental Science",Grades 3-5,Sports & Exercise Equipment,$263.46,2014-03-30,Fully Funded,2014-05-15
2a12dcfbf9c440d992fee0f072e0a435,1557ac00dd42442fb2a00c3077aa78c2,cbdd9d2cf67840c4944c5920cd5c86d8,1,Teacher-Led,Bringing Reading to Life,Our classroom is full of eager learners who would benefit greatly from flexible seating options.,"Special Needs, Care & Hunger",Applied Sciences,Grades 3-5,Art Supplies,$50.00,2014-09-12,Expired,
50f371ac969e4674b23cfc3fc2974f9c,1130154a5bdc4a55b20039d53e6a5372,6dfc19603d3143408ae59b9de2beb4dc,2,Teacher-Led,Empowering Learners through Music,This year my goal is to use flexible seating options to build confidence and curiosity in my students.,Applied Learning,"Environmental Science, Literature & Writing",Grades PreK-2,Art Supplies,$292.30,2013-02-21,Expired,
25409866879443e593ddf1e868a08ce6,fb8870765b7643f78dbfaf4e3586e058,a13be29f72ee4a4fadad7e3b9b94a3b5,2,Teacher-Led,Bringing Math to Life,"With art supplies, my students will be able to engage more deeply with the material.","Care & Hunger, Literacy & Language","Literature & Writing, Environmental Science",Grades 3-5,Books,$344.19,2015-01-16,Fully Funded,2015-02-26
5e09b541a8b14cf78b1efc3499cd61c1,5cb49d8dca244705a9dbb030e5711226,fe94c22900e54b8c938e3d757a3e46ac,2,Teacher-Led,Building Skills in Art,My students need new books to help them succeed in the classroom this year.,"Math & Science, Literacy & Language","Visual Arts, Performing Arts",Grades 3-5,Trips,$423.52,2013-01-02,Fully Funded,2013-02-22
771313d930af48bcb545dd6911c3c319,ffee8d69d4884bde9dec6a9dbdd7f0d1,9ccd9f4ff639434ab0a1860c0cc0b73f,1,Teacher-Led,Building Skills in Sensory Learning,My students need a classroom set of tablets to help them succeed in the classroom this year.,Special Needs,"Gym & Fitness, Visual Arts",Grades 6-8,Books,$423.52,2014-05-22,Fully Funded,2014-07-04
f2b44aaaaef34ff89225113b2d66de6d,9b2b8eb8f8b44658853b11f87810c877,1f3a7dafab9e4d5da8dad97a1b4de31a,2,Teacher-Led,Growing Minds with Art,"With headphones for reading stations, my students will be able to engage more deeply with the material.","Math & Science, Care & Hunger",Literacy,Grades 3-5,Technology,$191.07,2016-02-05,Fully Funded,2016-02-23
dc528ac50121486e84eb08a2ef3f6b10,839970036ce2460485220ea33504c4ce,4ee7a7ef8efa43a690d15155685c9d2a,1,Teacher-Led,Bringing Geography to Life,This year my goal is to use a classroom library to build confidence and curiosity in my students.,Music & The Arts,"Visual Arts, Environmental Science",Grades 9-12,Sports & Exercise Equipment,$307.00,2016-12-25,Expired,
cde0209f9c144b10929abec6cd4bf520,2a1f2d17783c4f0f8c36458041af1423,93f1d38934c04e8ab14be667ad13a3f5,3,Teacher-Led,Hands-On STEM Adventure,This year my goal is to use headphones for reading stations to build confidence and curiosity in my students.,"Special Needs, Care & Hunger","Performing Arts, Environmental Science",Grades 9-12,Visitors,$674.93,2014-08-02,Expired,
4009903fe8694818ae6b09f05b0a4043,434c2ec5de31465cbc59f59330b5a516,345b31b03ca14828b6ae15d841a0cdf3,1,Teacher-Led,Building Skills in Robotics,My students need a classroom set of tablets to help them succeed in the classroom this year.,Literacy & Language,"Health & Wellness, Literature & Writing",Grades 6-8,Art Supplies,$129.05,2015-11-29,Fully Funded,2015-12-25
d312350871f04f8c962656d605efaaed,e71f68403cdc49dc94a17faaa7cdc317,1cc9084535b649a095bb48ee9e10f19e,1,Teacher-Led,Growing Minds with Geography,Many of my students come from low income families and headphones for reading stations would make a huge difference.,"Health & Sports, Math & Science","Mathematics, Health & Wellness",Grades 9-12,Sports & Exercise Equipment,$120.65,2015-10-14,Expired,
711983257a804b4d9d535f8d4b1dc0f5,3d8a8cd9b2644f999d15c9040a830531,6a7388c406f946279b6d619b41f1b8b7,2,Teacher-Led,Growing Minds with Art,My students need art supplies to help them succeed in the classroom this year.,Literacy & Language,Special Needs,Grades 6-8,Art Supplies,$117.96,2016-10-26,Expired,
59d26b39f37e468f81104052c4550d04,8d2fda45f40a4a81bf37ea216b45c68b,bf698c69dcda4979abee82963d076e8e,1,Teacher-Led,Building Skills in Reading,Our classroom is full of eager learners who would benefit greatly from art supplies.,"Math & Science, Applied Learning","Environmental Science, Mathematics",Grades 6-8,Books,$231.23,2016-01-28,Expired,
2bfd8ef20a9f47be8b398e33e6be0abb,57a29ce227a947f7a470cfe9a102d648,9fbf8622abd04211bc01e6370586dee9,3,Teacher-Led,Empowering Learners through Writing,"With art supplies, my students will be able to engage more deeply with the material.",Literacy & Language,"Literacy, Mathematics",Grades 9-12,Sports & Exercise Equipment,$96.20,2014-10-04,Fully Funded,2014-11-27
c386865f6a6b450eb04c5e94ca09c713,c114aa1d10374616af40179bdb3b0fbd,1510e34453484b7ab92f18474045c984,2,Teacher-Led,Growing Minds with Music,This year my goal is to use a classroom set of tablets to build confidence and curiosity in my students.,Applied Learning,Literature & Writing,Grades PreK-2,Books,$248.07,2017-07-15,Fully Funded,2017-09-04
74e4c49f69014b24b3d3a605bf311875,737f762701d5424e8eb03a032390ae43,79d9416a28ef45ee86a6c92984e644ca,1,Teacher-Led,Math for Every Student,"With a classroom library, my students will be able to engage more deeply with the material.","Math & Science, Care & Hunger",Mathematics,Grades 9-12,Books,$98.51,2017-03-05,Fully Funded,2017-05-01
44bd0f73eaa04523936e5de7071e92dd,165823e11c4a43ad8f22b94ecb84c612,fb916673c9e74ff486736b8b857394ad,3,Teacher-Led,Hands-On Sensory Learning Adventure,"With art supplies, my students will be able to engage more deeply with the material.","Care & Hunger, Math & Science",Gym & Fitness,Grades 6-8,Visitors,$318.59,2013-12-29,Fully Funded,2014-02-24
9813ae4edc0b44d2afeaa4a430b782ea,f374211545fa4587bc878f71572cc484,97c51d008de044598715248006f92c1d,3,Teacher-Led,Growing Minds with Sensory Learning,My students need a classroom set of tablets to help them succeed in the classroom this year.,Care & Hunger,"Performing Arts, Environmental Science",Grades 6-8,Art Supplies,$146.41,2018-01-22,Fully Funded,2018-03-09
ec2974ae50d646bf89bc119019fe4e7c,b1acec6cde274d9b920b2f4efded5599,659d716b58574df98d81757781df9fed,1,Teacher-Led,Bringing Physical Education to Life,My students need sports equipment to help them succeed in the classroom this year.,"Applied Learning, Health & Sports","Performing Arts, Visual Arts",Grades PreK-2,Trips,$270.82,2015-10-07,Fully Funded,2015-10-19
3a453e8df782499e9f27047e8c2dacaf,41d75314285447678da042b7b1df89c4,9b0e19015700424f9c97a54fe478fe2e,1,Teacher-Led,A New Way to Explore Robotics,Many of my students come from low income families and a set of calculators would make a huge difference.,"Care & Hunger, Applied Learning",Performing Arts,Grades 9-12,Trips,$331.84,2013-08-07,Fully Funded,2013-09-11
a46279d8c2444a96a75d877209b59d11,d8a2cdd6969d46e58ff44cd78c333da8,7a1a22c115a643c5aed05ac965b66201,1,Teacher-Led,Empowering Learners through Math,This year my goal is to use art supplies to build confidence and curiosity in my students.,"Music & The Arts, Math & Science","Environmental Science, Gym & Fitness",Grades 6-8,Technology,$238.80,2015-12-04,Fully Funded,2016-01-11
9d317ca77cd940c5a62f1a6f32954c11,28bcc2ee021b442597b3b133f4ce5412,0804127e36ac4f7bbfc09c7a7e5b6be5,1,Teacher-Led,Growing Minds with Art,My students need new books to help them succeed in the classroom this year.,"Applied Learning, Care & Hunger",Literature & Writing,Grades 6-8,Sports & Exercise Equipment,"$1,202.67",2015-03-06,Fully Funded,2015-04-15
5298f911b65040bb809b158b9eaf869b,b2ebf4f1e708422795218e0f5426c84b,09c56cac8ffc4113bb8b048a3abe55d1,2,Teacher-Led,Bringing Geography to Life,Many of my students come from low income families and art supplies would make a huge difference.,"Health & Sports, Care & Hunger",Environmental Science,Grades 3-5,Supplies,$369.44,2017-04-05,Fully Funded,2017-04-15
a087c559668040aaac76b43b434b6d25,8cc1db080fbd4663b4d25b206196414a,a54fb24ac7e44b6db83d0a8f56cfc3b6,1,Teacher-Led,Hands-On Art Adventure,My students need flexible seating options to help them succeed in the classroom this year.,Music & The Arts,"Health & Wellness, Gym & Fitness",Grades 3-5,Sports & Exercise Equipment,$152.65,2017-08-05,Fully Funded,2017-08-30
5d62bc3a168846b1bfa85bcc3bea86cc,11facbb6b3fb4134bda3dca112ac19c4,57bb2cc68bb241afb1e98f33fc24d751,2,Teacher-Led,Building Skills in Flexible Seating,Many of my students come from low income families and headphones for reading stations would make a huge difference.,"Health & Sports, Math & Science","Mathematics, Special Needs",Grades PreK-2,Instructional Technology,$385.35,2017-09-23,Fully Funded,2017-09-26
da09e60f57dd48f5bd97e01f628dd300,b4fd31d2ed584e499a7d813063d43314,fdc883dcb5894ae3ad1bb248a01d96e3,3,Teacher-Led,Growing Minds with Reading,My students need a set of calculators to help them succeed in the classroom this year.,Applied Learning,"Literacy, Gym & Fitness",Grades 6-8,Books,$450.17,2013-05-07,Fully Funded,2013-06-16
