Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
89443f2bfa9341a8a6db8d5551370d32,science kit - magnets and motion,21.0,4.88,Best Buy Co
89443f2bfa9341a8a6db8d5551370d32,art easel,34.0,25.0,Amazon Business
f59eb1817d6b4a12bc0184998362f289,privacy partition,19.0,30.45,School Specialty
f59eb1817d6b4a12bc0184998362f289,art easel,12.0,12.73,School Specialty
04bb08121bb2412aa8565e2b18a13207,wireless headphones,7.0,49.47,Lakeshore Learning Materials
04bb08121bb2412aa8565e2b18a13207,wireless headphones,33.0,18.92,Blick Art Materials
04bb08121bb2412aa8565e2b18a13207,soft seating cushion,14.0,38.39,Blick Art Materials
04bb08121bb2412aa8565e2b18a13207,"gaiam kids stay-n-play balance ball, grey",46.0,22.62,Blick Art Materials
149bb0d5285a4025956a7945e1c2063c,hp 11.6 chromebook,8.0,36.02,Lakeshore Learning Materials
149bb0d5285a4025956a7945e1c2063c,science kit - magnets and motion,37.0,12.51,Woodwind & Brasswind
149bb0d5285a4025956a7945e1c2063c,hp 11.6 chromebook,30.0,51.45,Best Buy Co
e530051a7b8749cc9b5d99c3dd4d605a,"gaiam kids stay-n-play balance ball, grey",34.0,36.86,Woodwind & Brasswind
02873e3bd8ce4be0a33b7c5b0c38f410,art easel,21.0,26.78,Best Buy Co
02873e3bd8ce4be0a33b7c5b0c38f410,wireless headphones,45.0,8.27,Discount School Supply
a22d7abb168c4cde9c7aeb30ab75ef5a,hp 11.6 chromebook,39.0,21.81,Discount School Supply
a22d7abb168c4cde9c7aeb30ab75ef5a,wireless headphones,14.0,28.92,AKJ Education
a22d7abb168c4cde9c7aeb30ab75ef5a,science kit - magnets and motion,28.0,50.73,Discount School Supply
a22d7abb168c4cde9c7aeb30ab75ef5a,science kit - magnets and motion,34.0,14.06,Lakeshore Learning Materials
a22d7abb168c4cde9c7aeb30ab75ef5a,classroom library book set,41.0,25.02,AKJ Education
b89267126dbc4cde828fda9da20a877f,classroom library book set,39.0,110.2,Lakeshore Learning Materials
b89267126dbc4cde828fda9da20a877f,"gaiam kids stay-n-play balance ball, grey",44.0,3.54,School Specialty
c0a8b7aff9774b3c9a54804d354d8616,flexible seating stool,22.0,23.03,Woodwind & Brasswind
c0a8b7aff9774b3c9a54804d354d8616,wireless headphones,37.0,12.17,Amazon Business
bd744e84ac6041c88f9f77afb770af2d,basketballs (set of 6),18.0,2.45,Best Buy Co
bd744e84ac6041c88f9f77afb770af2d,basketballs (set of 6),38.0,10.57,Lakeshore Learning Materials
bd744e84ac6041c88f9f77afb770af2d,graphing calculator,17.0,13.4,Lakeshore Learning Materials
4b2343b3516743099e5faaa9a3a04c2b,apple ipad wi-fi 32gb,13.0,83.84,AKJ Education
4b2343b3516743099e5faaa9a3a04c2b,"gaiam kids stay-n-play balance ball, grey",24.0,27.97,Lakeshore Learning Materials
4b2343b3516743099e5faaa9a3a04c2b,soft seating cushion,19.0,4.5,Lakeshore Learning Materials
4b2343b3516743099e5faaa9a3a04c2b,black write and wipe markers,44.0,7.34,Amazon Business
bc66394ab9974a85bdc48e4712a54034,privacy partition,12.0,3.69,Amazon Business
bc66394ab9974a85bdc48e4712a54034,wireless headphones,30.0,14.04,Discount School Supply
bc66394ab9974a85bdc48e4712a54034,science kit - magnets and motion,48.0,59.83,Lakeshore Learning Materials
bc66394ab9974a85bdc48e4712a54034,privacy partition,45.0,21.89,School Specialty
bc66394ab9974a85bdc48e4712a54034,basketballs (set of 6),8.0,5.96,Lakeshore Learning Materials
210e247c0cff44ee830f10b02008b556,black write and wipe markers,48.0,19.66,AKJ Education
210e247c0cff44ee830f10b02008b556,basketballs (set of 6),36.0,16.36,Blick Art Materials
210e247c0cff44ee830f10b02008b556,basketballs (set of 6),27.0,4.24,AKJ Education
14e87a72d3d2495cba5b12c555a4e96b,wireless headphones,4.0,13.58,Best Buy Co
14e87a72d3d2495cba5b12c555a4e96b,flexible seating stool,44.0,6.15,Blick Art Materials
14e87a72d3d2495cba5b12c555a4e96b,classroom library book set,6.0,43.02,Lakeshore Learning Materials
14e87a72d3d2495cba5b12c555a4e96b,hp 11.6 chromebook,11.0,20.89,Amazon Business
4d83eb1eb75b490e8423a4977149dd5c,graphing calculator,12.0,41.15,Lakeshore Learning Materials
4d83eb1eb75b490e8423a4977149dd5c,sensory fidget tools set,43.0,10.35,Amazon Business
6152abe7011f477da1f663e56995d6aa,graphing calculator,40.0,7.6,Best Buy Co
6152abe7011f477da1f663e56995d6aa,privacy partition,28.0,16.76,Lakeshore Learning Materials
1d49f3e1138e41a785cd52b60e363107,science kit - magnets and motion,31.0,28.86,Lakeshore Learning Materials
1d49f3e1138e41a785cd52b60e363107,art easel,40.0,7.11,School Specialty
1d49f3e1138e41a785cd52b60e363107,sensory fidget tools set,27.0,10.44,Discount School Supply
1d49f3e1138e41a785cd52b60e363107,graphing calculator,16.0,11.14,Woodwind & Brasswind
547fa0bd85924543a161e92a6f645ffe,soft seating cushion,38.0,72.38,Amazon Business
547fa0bd85924543a161e92a6f645ffe,art easel,31.0,12.73,Amazon Business
547fa0bd85924543a161e92a6f645ffe,flexible seating stool,46.0,16.32,Lakeshore Learning Materials
547fa0bd85924543a161e92a6f645ffe,classroom library book set,34.0,16.29,Woodwind & Brasswind
61ea354fe36e414ca2b562c1aeeee77a,classroom library book set,21.0,12.74,AKJ Education
61ea354fe36e414ca2b562c1aeeee77a,privacy partition,23.0,11.84,School Specialty
61ea354fe36e414ca2b562c1aeeee77a,flexible seating stool,21.0,12.7,School Specialty
fff57b3fcf7f4bdc907bd4a8e94d382a,black write and wipe markers,28.0,11.38,Amazon Business
fff57b3fcf7f4bdc907bd4a8e94d382a,microscope for classroom use,6.0,10.2,AKJ Education
fff57b3fcf7f4bdc907bd4a8e94d382a,black write and wipe markers,21.0,4.45,Discount School Supply
fff57b3fcf7f4bdc907bd4a8e94d382a,basketballs (set of 6),7.0,20.95,Discount School Supply
fff57b3fcf7f4bdc907bd4a8e94d382a,apple ipad wi-fi 32gb,26.0,42.82,Amazon Business
819b03a37cca47258c1bee234caf5eba,science kit - magnets and motion,30.0,6.66,Woodwind & Brasswind
819b03a37cca47258c1bee234caf5eba,soft seating cushion,6.0,12.84,Lakeshore Learning Materials
819b03a37cca47258c1bee234caf5eba,"gaiam kids stay-n-play balance ball, grey",31.0,48.33,Discount School Supply
819b03a37cca47258c1bee234caf5eba,basketballs (set of 6),34.0,19.39,Amazon Business
93c4421e3fc04fc4a5db26513af33a70,privacy partition,1.0,137.52,School Specialty
93c4421e3fc04fc4a5db26513af33a70,science kit - magnets and motion,12.0,9.45,Woodwind & Brasswind
93c4421e3fc04fc4a5db26513af33a70,apple ipad wi-fi 32gb,25.0,10.52,AKJ Education
93c4421e3fc04fc4a5db26513af33a70,"gaiam kids stay-n-play balance ball, grey",47.0,16.84,Lakeshore Learning Materials
93c4421e3fc04fc4a5db26513af33a70,wireless headphones,13.0,12.08,Lakeshore Learning Materials
da90673f6bcc4b088d973a045b8f53ff,apple ipad wi-fi 32gb,4.0,44.07,School Specialty
da90673f6bcc4b088d973a045b8f53ff,wireless headphones,25.0,8.52,Best Buy Co
da90673f6bcc4b088d973a045b8f53ff,privacy partition,25.0,7.91,School Specialty
da90673f6bcc4b088d973a045b8f53ff,hp 11.6 chromebook,4.0,20.48,School Specialty
da90673f6bcc4b088d973a045b8f53ff,wireless headphones,30.0,24.03,Best Buy Co
2f8dde3d4bd1465799dfe42f362bceb9,basketballs (set of 6),1.0,26.03,AKJ Education
fbefce6606ae4d55b33c968a6481f23d,art easel,48.0,7.21,Woodwind & Brasswind
fe2afd28a2ca437bb52b806f5d013763,classroom library book set,45.0,3.19,Best Buy Co
fe2afd28a2ca437bb52b806f5d013763,apple ipad wi-fi 32gb,39.0,14.16,Discount School Supply
c35e13f6ebe24be987e7e5804927a4ee,basketballs (set of 6),38.0,34.13,Discount School Supply
c35e13f6ebe24be987e7e5804927a4ee,flexible seating stool,45.0,13.44,Best Buy Co
c35e13f6ebe24be987e7e5804927a4ee,privacy partition,27.0,12.71,Woodwind & Brasswind
c35e13f6ebe24be987e7e5804927a4ee,soft seating cushion,29.0,59.4,Lakeshore Learning Materials
c35e13f6ebe24be987e7e5804927a4ee,"gaiam kids stay-n-play balance ball, grey",6.0,4.22,Amazon Business
58f69ddce5f24f3b88116d28e724d837,wireless headphones,25.0,88.33,Discount School Supply
58f69ddce5f24f3b88116d28e724d837,soft seating cushion,36.0,27.63,Woodwind & Brasswind
58f69ddce5f24f3b88116d28e724d837,apple ipad wi-fi 32gb,34.0,27.87,Discount School Supply
58f69ddce5f24f3b88116d28e724d837,classroom library book set,32.0,48.75,School Specialty
58f69ddce5f24f3b88116d28e724d837,classroom library book set,23.0,160.81,School Specialty
d1a797daaf1e4017b2a531d5705090ed,privacy partition,7.0,15.81,Amazon Business
d1a797daaf1e4017b2a531d5705090ed,apple ipad wi-fi 32gb,17.0,19.96,School Specialty
d1a797daaf1e4017b2a531d5705090ed,"gaiam kids stay-n-play balance ball, grey",36.0,33.77,Woodwind & Brasswind
d42374c9480345e88916a1fb10e2d591,hp 11.6 chromebook,6.0,69.42,Amazon Business
d42374c9480345e88916a1fb10e2d591,art easel,35.0,68.0,AKJ Education
d42374c9480345e88916a1fb10e2d591,art easel,31.0,50.39,Lakeshore Learning Materials
d42374c9480345e88916a1fb10e2d591,flexible seating stool,15.0,91.87,Discount School Supply
d42374c9480345e88916a1fb10e2d591,art easel,48.0,31.11,Blick Art Materials
c5725805f6a6423aa4e7f688e00d9d58,privacy partition,31.0,15.57,Blick Art Materials
c5725805f6a6423aa4e7f688e00d9d58,sensory fidget tools set,42.0,24.5,Amazon Business
c5725805f6a6423aa4e7f688e00d9d58,privacy partition,30.0,14.33,AKJ Education
21b8d06e8d434c2fa1dc2ed8ca561add,black write and wipe markers,28.0,46.91,Blick Art Materials
6ab7583a56d34093ad55f837ccaa7a3b,classroom library book set,13.0,23.82,Discount School Supply
6ab7583a56d34093ad55f837ccaa7a3b,graphing calculator,14.0,35.11,Blick Art Materials
6ab7583a56d34093ad55f837ccaa7a3b,microscope for classroom use,23.0,11.81,School Specialty
6ab7583a56d34093ad55f837ccaa7a3b,classroom library book set,36.0,26.21,Discount School Supply
9ce50d9a363a469595023eccd0408d67,apple ipad wi-fi 32gb,9.0,41.59,Discount School Supply
9ce50d9a363a469595023eccd0408d67,basketballs (set of 6),18.0,89.74,AKJ Education
9ce50d9a363a469595023eccd0408d67,art easel,16.0,9.02,Amazon Business
781485f0576f45f097a14742878f17c5,apple ipad wi-fi 32gb,15.0,34.4,Discount School Supply
781485f0576f45f097a14742878f17c5,soft seating cushion,43.0,44.19,School Specialty
600ed1d34d8e4b08afc9b716979869d7,microscope for classroom use,35.0,14.53,Best Buy Co
600ed1d34d8e4b08afc9b716979869d7,microscope for classroom use,38.0,20.27,Best Buy Co
0e98942e594b40b695a654bdcc1b491c,apple ipad wi-fi 32gb,32.0,77.71,Woodwind & Brasswind
0e98942e594b40b695a654bdcc1b491c,science kit - magnets and motion,9.0,53.16,Woodwind & Brasswind
0e98942e594b40b695a654bdcc1b491c,microscope for classroom use,9.0,19.3,Discount School Supply
0e98942e594b40b695a654bdcc1b491c,privacy partition,31.0,40.28,Amazon Business
c99ab988be624ef1bee42cfdc6f5cd94,privacy partition,29.0,5.38,School Specialty
c99ab988be624ef1bee42cfdc6f5cd94,"gaiam kids stay-n-play balance ball, grey",46.0,13.58,AKJ Education
c99ab988be624ef1bee42cfdc6f5cd94,basketballs (set of 6),9.0,21.51,School Specialty
c99ab988be624ef1bee42cfdc6f5cd94,wireless headphones,15.0,41.43,Discount School Supply
c99ab988be624ef1bee42cfdc6f5cd94,classroom library book set,47.0,30.75,AKJ Education
50f96309630f4657b70b1b00dc8924a1,soft seating cushion,31.0,55.74,Best Buy Co
fee6deaffa374e058fd4b524b08ae440,"gaiam kids stay-n-play balance ball, grey",16.0,14.25,Woodwind & Brasswind
fee6deaffa374e058fd4b524b08ae440,black write and wipe markers,10.0,51.96,Discount School Supply
dcaca1d0361d41e991b43e5e327a92f1,art easel,45.0,16.43,AKJ Education
dcaca1d0361d41e991b43e5e327a92f1,soft seating cushion,6.0,11.74,Blick Art Materials
dcaca1d0361d41e991b43e5e327a92f1,black write and wipe markers,37.0,41.2,Discount School Supply
2ef12b2e3ece4c8e82f1a33f621b5034,hp 11.6 chromebook,33.0,9.49,Lakeshore Learning Materials
2ef12b2e3ece4c8e82f1a33f621b5034,science kit - magnets and motion,31.0,13.93,Blick Art Materials
2ef12b2e3ece4c8e82f1a33f621b5034,art easel,15.0,14.28,AKJ Education
b3e1ec3b3ffa4e809de61778549c0fae,sensory fidget tools set,6.0,28.19,Lakeshore Learning Materials
54f60019cc1d43d7a63790dc0b03912c,apple ipad wi-fi 32gb,2.0,16.49,School Specialty
54f60019cc1d43d7a63790dc0b03912c,art easel,44.0,15.46,Blick Art Materials
54f60019cc1d43d7a63790dc0b03912c,basketballs (set of 6),44.0,13.49,Blick Art Materials
6c62734aec1243b592bf2330476f2dae,"gaiam kids stay-n-play balance ball, grey",4.0,12.93,School Specialty
6c62734aec1243b592bf2330476f2dae,soft seating cushion,4.0,168.29,Blick Art Materials
6c62734aec1243b592bf2330476f2dae,art easel,33.0,47.66,AKJ Education
6c62734aec1243b592bf2330476f2dae,flexible seating stool,33.0,79.24,Woodwind & Brasswind
ba5649205b104676bf1bcf3455f387fd,microscope for classroom use,9.0,11.05,Woodwind & Brasswind
ba5649205b104676bf1bcf3455f387fd,hp 11.6 chromebook,7.0,20.27,Amazon Business
ba5649205b104676bf1bcf3455f387fd,sensory fidget tools set,10.0,5.54,Discount School Supply
9cbfeff5a05245dc8c9a4dab7924637a,soft seating cushion,21.0,113.41,Lakeshore Learning Materials
9cbfeff5a05245dc8c9a4dab7924637a,sensory fidget tools set,36.0,49.89,Woodwind & Brasswind
9cbfeff5a05245dc8c9a4dab7924637a,classroom library book set,48.0,7.04,Best Buy Co
9cbfeff5a05245dc8c9a4dab7924637a,microscope for classroom use,29.0,37.42,Woodwind & Brasswind
be0ae8875b5240959fe3f03868852633,hp 11.6 chromebook,33.0,17.57,Discount School Supply
be0ae8875b5240959fe3f03868852633,art easel,25.0,8.4,Lakeshore Learning Materials
52d016f07a2346cab346f1b14ea7e7cb,art easel,28.0,14.62,Blick Art Materials
91393152990c4d66aeff35b3f6eee623,hp 11.6 chromebook,32.0,21.28,Best Buy Co
91393152990c4d66aeff35b3f6eee623,sensory fidget tools set,10.0,45.61,Amazon Business
91393152990c4d66aeff35b3f6eee623,privacy partition,7.0,6.71,Discount School Supply
91393152990c4d66aeff35b3f6eee623,black write and wipe markers,7.0,5.12,Blick Art Materials
84d7d58d2bd84fd4aa9913869a4c7062,"gaiam kids stay-n-play balance ball, grey",38.0,3.75,Best Buy Co
84d7d58d2bd84fd4aa9913869a4c7062,art easel,37.0,6.42,AKJ Education
84d7d58d2bd84fd4aa9913869a4c7062,art easel,31.0,12.7,School Specialty
0909110d14fc4ea79bd4f679da2b6f39,"gaiam kids stay-n-play balance ball, grey",12.0,24.34,Lakeshore Learning Materials
0909110d14fc4ea79bd4f679da2b6f39,privacy partition,25.0,196.2,Blick Art Materials
459f199f13df4ba6bdfcd0d8a6289806,apple ipad wi-fi 32gb,30.0,5.51,Woodwind & Brasswind
a65b1a78990e4ce7b26a2ae7eda62e74,flexible seating stool,45.0,31.42,Amazon Business
e8a3084e144f4c008c74a7170af30ded,flexible seating stool,45.0,124.59,Woodwind & Brasswind
e8a3084e144f4c008c74a7170af30ded,"gaiam kids stay-n-play balance ball, grey",31.0,93.94,AKJ Education
e8a3084e144f4c008c74a7170af30ded,basketballs (set of 6),48.0,21.28,School Specialty
fcc004c0f252451c91bb074cde324cc1,graphing calculator,47.0,14.77,Best Buy Co
fcc004c0f252451c91bb074cde324cc1,classroom library book set,27.0,19.74,Woodwind & Brasswind
fcc004c0f252451c91bb074cde324cc1,classroom library book set,11.0,63.48,Woodwind & Brasswind
fcc004c0f252451c91bb074cde324cc1,microscope for classroom use,43.0,17.91,Woodwind & Brasswind
fcc004c0f252451c91bb074cde324cc1,soft seating cushion,38.0,31.04,Best Buy Co
aedbcfb42bd4454ca6755d56a60b6550,flexible seating stool,43.0,52.04,AKJ Education
ad9ea07768954c9cb671d8a3c57f1cab,black write and wipe markers,28.0,43.07,Blick Art Materials
ad9ea07768954c9cb671d8a3c57f1cab,soft seating cushion,3.0,18.34,Discount School Supply
ad9ea07768954c9cb671d8a3c57f1cab,"gaiam kids stay-n-play balance ball, grey",32.0,14.18,Blick Art Materials
ad9ea07768954c9cb671d8a3c57f1cab,sensory fidget tools set,28.0,26.57,Amazon Business
ad9ea07768954c9cb671d8a3c57f1cab,wireless headphones,22.0,19.04,AKJ Education
edcfd3dc67fb4c4399acebacd348cd9e,art easel,13.0,49.92,Blick Art Materials
edcfd3dc67fb4c4399acebacd348cd9e,black write and wipe markers,48.0,6.01,Blick Art Materials
edcfd3dc67fb4c4399acebacd348cd9e,soft seating cushion,48.0,52.63,AKJ Education
36126beca10743cd832187381a5a2833,black write and wipe markers,15.0,99.71,Discount School Supply
66c57796412245dd887ec7d26365f760,wireless headphones,45.0,4.46,Lakeshore Learning Materials
66c57796412245dd887ec7d26365f760,sensory fidget tools set,43.0,27.99,Discount School Supply
66c57796412245dd887ec7d26365f760,wireless headphones,39.0,17.32,Best Buy Co
66c57796412245dd887ec7d26365f760,soft seating cushion,46.0,9.41,Best Buy Co
66c57796412245dd887ec7d26365f760,hp 11.6 chromebook,2.0,44.85,Woodwind & Brasswind
800de4c3231f4b33a52241407cd1db5b,apple ipad wi-fi 32gb,26.0,40.25,Lakeshore Learning Materials
5f773a4cb2184d1d8440cfc1c26ba9d8,basketballs (set of 6),46.0,31.12,Best Buy Co
5f773a4cb2184d1d8440cfc1c26ba9d8,hp 11.6 chromebook,22.0,41.27,Best Buy Co
5f773a4cb2184d1d8440cfc1c26ba9d8,basketballs (set of 6),15.0,11.43,Best Buy Co
5f773a4cb2184d1d8440cfc1c26ba9d8,classroom library book set,31.0,15.87,Lakeshore Learning Materials
5f773a4cb2184d1d8440cfc1c26ba9d8,apple ipad wi-fi 32gb,23.0,11.6,School Specialty
a493f4723e2f4a0ea84802b6d663bdad,science kit - magnets and motion,16.0,2.15,Lakeshore Learning Materials
a493f4723e2f4a0ea84802b6d663bdad,sensory fidget tools set,42.0,169.84,Woodwind & Brasswind
e587e0c955554e8799ec5271ddc41762,apple ipad wi-fi 32gb,6.0,18.95,Discount School Supply
e587e0c955554e8799ec5271ddc41762,wireless headphones,23.0,33.88,Discount School Supply
e587e0c955554e8799ec5271ddc41762,black write and wipe markers,36.0,11.93,Discount School Supply
e587e0c955554e8799ec5271ddc41762,soft seating cushion,42.0,71.7,Best Buy Co
3efb5ae3b46a4fafa945d6d8321760fa,soft seating cushion,17.0,25.16,School Specialty
3efb5ae3b46a4fafa945d6d8321760fa,science kit - magnets and motion,43.0,6.11,AKJ Education
3efb5ae3b46a4fafa945d6d8321760fa,apple ipad wi-fi 32gb,46.0,10.03,Discount School Supply
fd169afedd3a47558ddc288f8556aa0d,privacy partition,2.0,9.14,AKJ Education
fd169afedd3a47558ddc288f8556aa0d,wireless headphones,45.0,5.63,School Specialty
39b020546ab140499b7e398a1fc88cdb,microscope for classroom use,25.0,18.24,Lakeshore Learning Materials
d4f78d0160994a03a2533bc109245fea,classroom library book set,13.0,17.49,Best Buy Co
d4f78d0160994a03a2533bc109245fea,privacy partition,7.0,19.02,Amazon Business
d4f78d0160994a03a2533bc109245fea,hp 11.6 chromebook,23.0,25.18,AKJ Education
d4f78d0160994a03a2533bc109245fea,wireless headphones,32.0,43.47,School Specialty
d4f78d0160994a03a2533bc109245fea,art easel,17.0,7.07,Blick Art Materials
c69864a1328e41a9bd00a8b94fb13d41,science kit - magnets and motion,29.0,41.54,School Specialty
c69864a1328e41a9bd00a8b94fb13d41,classroom library book set,13.0,6.89,Lakeshore Learning Materials
c69864a1328e41a9bd00a8b94fb13d41,"gaiam kids stay-n-play balance ball, grey",26.0,15.74,School Specialty
c69864a1328e41a9bd00a8b94fb13d41,hp 11.6 chromebook,36.0,88.12,Amazon Business
c69864a1328e41a9bd00a8b94fb13d41,privacy partition,22.0,65.32,Amazon Business
7ae7e28fc9454f4993cab519605612ae,classroom library book set,22.0,11.54,School Specialty
05629bc267f64639aae6356f9fed35f5,art easel,29.0,3.93,Best Buy Co
05629bc267f64639aae6356f9fed35f5,"gaiam kids stay-n-play balance ball, grey",9.0,60.59,Discount School Supply
59dde4c0345d46769205f658ea3d304f,black write and wipe markers,3.0,34.47,School Specialty
59dde4c0345d46769205f658ea3d304f,apple ipad wi-fi 32gb,47.0,50.91,Amazon Business
59dde4c0345d46769205f658ea3d304f,microscope for classroom use,49.0,2.0,Woodwind & Brasswind
59dde4c0345d46769205f658ea3d304f,flexible seating stool,46.0,47.97,AKJ Education
59dde4c0345d46769205f658ea3d304f,basketballs (set of 6),42.0,8.61,Woodwind & Brasswind
4d28f393c3094cd690de0bdbeb0b5e23,art easel,15.0,91.24,Blick Art Materials
4d28f393c3094cd690de0bdbeb0b5e23,wireless headphones,41.0,22.16,School Specialty
4d28f393c3094cd690de0bdbeb0b5e23,"gaiam kids stay-n-play balance ball, grey",10.0,207.36,Best Buy Co
4d28f393c3094cd690de0bdbeb0b5e23,graphing calculator,15.0,34.45,Best Buy Co
e94aba2d73b14af3aa63555e05c2696e,microscope for classroom use,4.0,109.59,Woodwind & Brasswind
e94aba2d73b14af3aa63555e05c2696e,sensory fidget tools set,6.0,55.54,Best Buy Co
c69c9e7e075b4691a6652c3b1a5789e4,hp 11.6 chromebook,15.0,13.17,Lakeshore Learning Materials
c69c9e7e075b4691a6652c3b1a5789e4,graphing calculator,38.0,91.33,Woodwind & Brasswind
c69c9e7e075b4691a6652c3b1a5789e4,wireless headphones,6.0,29.83,Best Buy Co
05ed6a524d834baba8c7543d1b0c4fff,sensory fidget tools set,49.0,8.06,Woodwind & Brasswind
05ed6a524d834baba8c7543d1b0c4fff,art easel,15.0,26.61,Lakeshore Learning Materials
05ed6a524d834baba8c7543d1b0c4fff,wireless headphones,16.0,15.98,Woodwind & Brasswind
